Aprika	Afrika
Pontida	Pontida
Papa Pío II	Pius II.
Pandemya ng trangkaso ng 2009	Pandemie H1N1 2009/10
Pontirolo Nuovo	Pontirolo Nuovo
Pradalunga	Pradalunga
Watawat ng Indonesya	Flagge Indonesiens
Predore	Predore
Premolo	Premolo
Presezzo	Presezzo
Pumenengo	Pumenengo
Ranica	Ranica
Ranzanico	Ranzanico
Riva di Solto	Riva di Solto
Rogno	Rogno
Romano di Lombardia	Romano di Lombardia
Roncobello	Roncobello
Roncola	Roncola (Lombardei)
Rota d'Imagna	Rota d’Imagna
Rovetta	Rovetta (Lombardei)
San Giovanni Bianco	San Giovanni Bianco
San Paolo d'Argon	San Paolo d’Argon
San Pellegrino Terme	San Pellegrino Terme
Sant'Omobono Terme	Sant’Omobono Terme
Santa Brigida, Lombardy	Santa Brigida (Lombardei)
Sarnico	Sarnico
Scanzorosciate	Scanzorosciate
Schilpario	Schilpario
Sedrina	Sedrina
Selvino	Selvino (Lombardei)
Seriate	Seriate
Serina, Lombardy	Serina (Lombardei)
Thebes	Theben (Ägypten)
Solto Collina	Solto Collina
Solza	Solza
Songavazzo	Songavazzo
Kayumangging duwende	Brauner Zwerg
Labindalawang Olimpiyano	Olympische Götter
Sorisole	Sorisole
Sotto il Monte Giovanni XXIII	Sotto il Monte Giovanni XXIII
Sovere	Sovere
Spinone al Lago	Spinone al Lago
Spirano	Spirano
Stezzano	Stezzano
Strozza	Strozza
Suisio	Suisio
Mary Wollstonecraft	Mary Wollstonecraft
Taleggio, Lombardy	Taleggio (Lombardei)
Tavernola Bergamasca	Tavernola Bergamasca
Telgate	Telgate
Terno d'Isola	Terno d’Isola
Torre Boldone	Torre Boldone
Torre Pallavicina	Torre Pallavicina
Torre de' Roveri	Torre de’ Roveri
Trescore Balneario	Trescore Balneario
Treviglio	Treviglio
Dambana	Altar
Treviolo	Treviolo
Ubiale Clanezzo	Ubiale Clanezzo
Urgnano	Urgnano
Valbondione	Valbondione
Valbrembo	Valbrembo
Valgoglio	Valgoglio
Valleve	Valleve
Valnegra	Valnegra
Valsecca	Valsecca
Valtorta, Lombardy	Valtorta (Lombardei)
Vedeseta	Vedeseta
Verdellino	Verdellino
Verdello	Verdello
Vertova	Vertova
Viadanica	Viadanica
Vigano San Martino	Vigano San Martino
Vigolo	Vigolo (Lombardei)
Villa d'Adda	Villa d’Adda
Siper	Reißverschluss
Villa d'Almè	Villa d’Almè
Villa d'Ogna	Villa d’Ogna
Villa di Serio	Villa di Serio
Villongo	Villongo
Marcelo II	Marcellus II.
Vilminore di Scalve	Vilminore di Scalve
Zandobbio	Zandobbio
Winona Ryder	Winona Ryder
Zanica	Zanica
Zogno	Zogno
Tsa	Tee (Pflanze)
Velikiye Luki	Welikije Luki
Taong Ainu	Ainu
Papa Gregorio VIII	Gregor VIII. (Papst)
Oligoseno	Oligozän
Masamang damo	Unkraut
Gonorea	Gonorrhoe
Huguenot	Hugenotten
Kulugo	Warze
Dinastiya ng mga Tudor	Haus Tudor
Sakson	Sachsen (Volk)
Venus	Venus
Pascal	Pascal
Kabalyero	Ritter
Apache	Apachen
Moon Geun Young	Moon Geun-young
Papa Liberio	Liberius (Bischof von Rom)
Sigourney Weaver	Sigourney Weaver
Papa Marcelo I	Marcellus I.
Enrique II ng Inglatera	Heinrich II. (England)
Volokolamsk	Wolokolamsk
Pederasyong Pandaigdig ng Ahedres	FIDE
Jan van Eyck	Jan van Eyck
Titan	Titan
Buckminster Fuller	Richard Buckminster Fuller
Deuterium	Deuterium
Vyazma	Wjasma
Mga lungsod ng Italya	Liste der Städte in Italien
Dmitrov	Dmitrow
Yelets	Jelez
Yelnya	Jelnja
Kalach-na-Donu	Kalatsch am Don
Kovrov	Kowrow
James Stewart	James Stewart
Abaza (city)	Abasa (Stadt)
Hominoidea	Menschenartige
Shabbat	Sabbat
Evangelista Torricelli	Evangelista Torricelli
Simbolong pangkimika	Elementsymbol
Atlas (paglilinaw)	Atlas
Adygeysk	Adygeisk
Robert Falcon Scott	Robert Falcon Scott
Diptonggo	Diphthong
Abetone	Abetone
Ernest Borgnine	Ernest Borgnine
Agliana	Agliana
Buggiano	Buggiano
Chiesina Uzzanese	Chiesina Uzzanese
Cutigliano	Cutigliano
Lamporecchio	Lamporecchio
Aleysk	Aleisk
Papa Pablo II	Paul II.
Larciano	Larciano
Marliana	Marliana
Massa e Cozzile	Massa e Cozzile
Largabista	Fernglas
Monsummano Terme	Monsummano Terme
Diane Keaton	Diane Keaton
Montale	Montale (Toskana)
Belokurikha	Belokuricha
Pescia	Pescia
Biysk	Bijsk
Pieve a Nievole	Pieve a Nievole
Abdulino	Abdulino
Piteglio	Piteglio
Dennis Hopper	Dennis Hopper
Quarrata	Quarrata
Sambuca Pistoiese	Sambuca Pistoiese
San Marcello Pistoiese	San Marcello Pistoiese
Agidel	Agidel
Agryz	Agrys
Aznakayevo	Asnakajewo
Azov	Asow
Ctenophora	Rippenquallen
Serravalle Pistoiese	Serravalle Pistoiese
Uzzano	Uzzano
Yul Brynner	Yul Brynner
Pukyutan	Honigbienen
Harriet Tubman	Harriet Tubman
Mnemosyne	Mnemosyne (Mythologie)
Holland	Holland
Bientina	Bientina
Buti	Buti
Calci	Calci
Corinto	Korinth
Calcinaia	Calcinaia
Capannoli	Capannoli
Casale Marittimo	Casale Marittimo
Casciana Terme	Casciana Terme
Cascina	Cascina
Castelfranco di Sotto	Castelfranco di Sotto
Castellina Marittima	Castellina Marittima
Castelnuovo di Val di Cecina	Castelnuovo di Val di Cecina
Chianni	Chianni
Crespina	Crespina
Fauglia	Fauglia
Guardistallo	Guardistallo
Papa Julio I	Julius I.
Lajatico	Lajatico
Ak-Dovurak	Ak-Dowurak
Lari (PI)	Lari (Toskana)
Lorenzana	Lorenzana
Montecatini Val di Cecina	Montecatini Val di Cecina
Montescudaio	Montescudaio
Kapilaryo	Kapillare (Anatomie)
Monteverdi Marittimo	Monteverdi Marittimo
Kurt Russell	Kurt Russell
Montopoli in Val d'Arno	Montopoli in Val d’Arno
Abad	Abt
Orciano Pisano	Orciano Pisano
SARS	Schweres Akutes Atemwegssyndrom
Palaia	Palaia
Peccioli	Peccioli
Alagir	Alagir
Pomarance	Pomarance
Ponsacco	Ponsacco
Alapayevsk	Alapajewsk
Pontedera	Pontedera
Hematita	Hämatit
Riparbella	Riparbella
Australopithecus	Australopithecus
San Giuliano Terme	San Giuliano Terme
San Miniato	San Miniato
Santa Croce sull'Arno	Santa Croce sull’Arno
Alatyr (town)	Alatyr (Stadt)
Papa Juan III	Johannes III. (Papst)
Santa Luce	Santa Luce
Papa Gregorio III	Gregor III. (Papst)
Santa Maria a Monte	Santa Maria a Monte
Aldan, Russia	Aldan (Stadt)
Papa Sisino	Sisinnius
Terricciola	Terricciola
Vecchiano	Vecchiano
Papa Adriano I	Hadrian I.
Vicopisano	Vicopisano
Papa Bonifacio II	Bonifatius II.
Volterra	Volterra
Papa Pascual I	Paschalis I. (Papst)
Papa Constantino	Konstantin I. (Papst)
Papa Gregorio II	Gregor II. (Papst)
Papa Leo II	Leo II. (Papst)
Odoacer	Odoaker
Jennifer Connelly	Jennifer Connelly
Io	Io
Aleksandrov (town)	Alexandrow
Papa Agapito II	Agapitus II.
Alexandrovsk, Russia	Alexandrowsk (Perm)
Papa Adeodato II	Adeodatus II.
Acquafredda	Acquafredda
Papa Pablo I	Paul I. (Papst)
Aleksandrovsk-Sakhalinsky	Alexandrowsk-Sachalinski
Adro	Adro
Agnosine	Agnosine
Alfianello	Alfianello
Anfo	Anfo
Papa Marino II	Marinus II.
Alexeyevka, Belgorod Oblast	Alexejewka (Belgorod)
Papa Anastasio III	Anastasius III. (Papst)
Angolo Terme	Angolo Terme
Papa Celestino III	Coelestin III.
Aleksin	Alexin
Artogne	Artogne
Azzano Mella	Azzano Mella
Bagnolo Mella	Bagnolo Mella
Bagolino	Bagolino
Alzamay	Alsamai
Almetyevsk	Almetjewsk
Barbariga, Lombardy	Barbariga
Amursk	Amursk
Barghe	Barghe
Bassano Bresciano	Bassano Bresciano
Bedizzole	Bedizzole
Berlingo	Berlingo (Lombardei)
Berzo Demo	Berzo Demo
Berzo Inferiore	Berzo Inferiore
Bienno	Bienno
Papa Dono	Donus
Bione	Bione (Lombardei)
Angarsk	Angarsk
Borgo San Giacomo	Borgo San Giacomo
Borgosatollo	Borgosatollo
Borno, Lombardy	Borno (Lombardei)
Botticino	Botticino
Graviton	Graviton
Germaine Greer	Germaine Greer
Luc Montagnier	Luc Montagnier
Bovegno	Bovegno
Andreapol	Andreapol
Bovezzo	Bovezzo
Anzhero-Sudzhensk	Anschero-Sudschensk
Nicolás IV	Nikolaus IV. (Papst)
Brandico	Brandico
Braone	Braone
Oligopolyo	Oligopol
Breno	Breno (Lombardei)
Aniva	Aniwa (Stadt)
Apatity	Apatity
Brione, Lombardy	Brione (Lombardei)
Aprelevka	Aprelewka
Caino	Caino (Lombardei)
Aramil	Aramil
Argun, Chechen Republic	Argun (Stadt)
Calcinato	Calcinato
Calvagese della Riviera	Calvagese della Riviera
Calvisano	Calvisano
Capo di Ponte	Capo di Ponte
Kaspar Capparoni	Kaspar Capparoni
Ardatov, Republic of Mordovia	Ardatow (Mordwinien)
Capovalle	Capovalle
Charlie Parker	Charlie Parker
Capriano del Colle	Capriano del Colle
Agdangan, Quezon	Agdangan
Donald Sutherland	Donald Sutherland
Alabat, Quezon	Alabat
Arzamas	Arsamas
Capriolo	Capriolo (BS)
Papa Leo VI	Leo VI. (Papst)
Atimonan, Quezon	Atimonan
Carpenedolo	Carpenedolo
Castegnato	Castegnato
Buenavista, Quezon	Buenavista (Quezon)
Mga katutubo	Indigene Völker
Hematolohiya	Hämatologie
Burdeos, Quezon	Burdeos
Arkadak	Arkadak
Castel Mella	Castel Mella
Castelcovati	Castelcovati
Calauag, Quezon	Calauag
Castenedolo	Castenedolo
Casto	Casto
Candelaria, Quezon	Candelaria (Quezon)
Castrezzato	Castrezzato
Arsenyev	Arsenjew
Julius Nepos	Julius Nepos
Cazzago San Martino	Cazzago San Martino
Catanauan, Quezon	Catanauan
Cedegolo	Cedegolo
Peter O'Toole	Peter O’Toole
Dolores, Quezon	Dolores (Quezon)
Cellatica	Cellatica
General Luna, Quezon	General Luna (Quezon)
Cerveno	Cerveno
Alec Guinness	Alec Guinness
Aguhon (sa pagguhit)	Zirkel
General Nakar, Quezon	General Nakar
Guinayangan, Quezon	Guinayangan
Ceto, Lombardy	Ceto (Lombardei)
Prekambriyano	Präkambrium
Gumaca, Quezon	Gumaca
Infanta, Quezon	Infanta (Quezon)
Neoheno	Neogen
Jomalig, Quezon	Jomalig
Lopez, Quezon	Lopez (Quezon)
Charlie Sheen	Charlie Sheen
Lucban, Quezon	Lucban
Kiefer Sutherland	Kiefer Sutherland
Macalelon, Quezon	Macalelon
Mauban, Quezon	Mauban
Mulanay, Quezon	Mulanay
Padre Burgos, Quezon	Padre Burgos (Quezon)
Pagbilao, Quezon	Pagbilao
Calliope	Kalliope
Panukulan, Quezon	Panukulan
Patnanungan, Quezon	Patnanungan
Heliosentrismo	Heliozentrisches Weltbild
Perez, Quezon	Perez (Quezon)
Melpomene	Melpomene
Artyom	Artjom
Cevo	Cevo
Pitogo, Quezon	Pitogo (Quezon)
Chiari	Chiari (Lombardei)
Lauren Bacall	Lauren Bacall
Plaridel, Quezon	Plaridel (Quezon)
Cigole	Cigole
Artyomovsk	Artjomowsk
Polillo, Quezon	Polillo (Quezon)
Cimbergo	Cimbergo
Cividate Camuno	Cividate Camuno
Quezon, Quezon	Quezon (Quezon)
Fauna	Fauna
Real, Quezon	Real (Quezon)
Kirk Douglas	Kirk Douglas
Artyomovsky, Sverdlovsk Oblast	Artjomowski
Sampaloc, Quezon	Sampaloc (Quezon)
Terpsichore	Terpsichore
San Andres, Quezon	San Andres (Quezon)
Coccaglio	Coccaglio
Sidney Poitier	Sidney Poitier
Collebeato	Collebeato
San Antonio, Quezon	San Antonio (Quezon)
Penotipo	Phänotyp
Collio	Collio (Lombardei)
Asbest	Asbest (Stadt)
Steve Buscemi	Steve Buscemi
San Francisco, Quezon	San Francisco (Quezon)
Cologne, Lombardy	Cologne (Lombardei)
Eli Wallach	Eli Wallach
Comezzano-Cizzago	Comezzano-Cizzago
San Narciso, Quezon	San Narciso (Quezon)
Concesio	Concesio
Sariaya, Quezon	Sariaya
Mickey Rooney	Mickey Rooney
Tagkawayan, Quezon	Tagkawayan
Corte Franca	Corte Franca
Tiaong, Quezon	Tiaong
Corteno Golgi	Corteno Golgi
Unisan, Quezon	Unisan
Corzano	Corzano
Andre Geim	Andre Geim
Asino	Assino
Lungsod ng Tayabas	Tayabas City
Lucena, Quezon	Lucena City
Atkarsk	Atkarsk
Deborah Kerr	Deborah Kerr
Mga lungsod ng Pilipinas	Städte auf den Philippinen
Proterosoiko	Proterozoikum
Arkeyano	Archaikum
Robert Walpole	Robert Walpole
Paris (paglilinaw)	Paris (Begriffsklärung)
Akhtubinsk	Achtubinsk
Papa Eugenio II	Eugen II.
Lalawigan ng Estokolmo	Stockholms län
Achinsk	Atschinsk
Papa Teodoro I	Theodor I. (Papst)
Mga kondado ng Albanya	Qark
Asha (town)	Ascha (Russland)
Mel Brooks	Mel Brooks
Báb	Bab
Babayevo	Babajewo
Gilagid	Zahnfleisch
Simbahan ng Adbentistang Pang-ikapitong Araw	Siebenten-Tags-Adventisten
Bavly	Bawly
Bagrationovsk	Bagrationowsk
Billie Holiday	Billie Holiday
Baykalsk	Baikalsk
Doris Day	Doris Day
Baymak	Baimak
Erato	Erato
Ilog Yukon	Yukon River
Hadean	Hadaikum
Papa Agatón	Agatho (Papst)
Gallienus	Gallienus
Agham pamplaneta	Planetologie
Adrien Brody	Adrien Brody
Baksan	Baksan (Stadt)
Balabanovo	Balabanowo
Gangnihessou	Gangnihessou
Balashikha	Balaschicha
Balakhna	Balachna
Balakovo	Balakowo
Darfo Boario Terme	Darfo Boario Terme
Baley	Balei
Dello, Lombardy	Dello
Desenzano del Garda	Desenzano del Garda
Edolo	Edolo
Erbusco	Erbusco
Esine	Esine
Fiesse	Fiesse
Flero	Flero
Barabinsk	Barabinsk
Gambara	Gambara (BS)
Gardone Riviera	Gardone Riviera
Gardone Val Trompia	Gardone Val Trompia
Gargnano	Gargnano
Gavardo	Gavardo
Ghedi	Ghedi
Gianico	Gianico
Gottolengo	Gottolengo
Barysh	Barysch
Bataysk	Bataisk
John C. Mather	John Cromwell Mather
Gussago	Gussago (Lombardei)
Bezhetsk	Beschezk
Belaya Kalitva	Belaja Kalitwa
Belaya Kholunitsa	Belaja Choluniza
Mga Plebo	Plebejer
Belebey	Belebei
Umaru Yar'Adua	Umaru Yar’Adua
Belev	Beljow
Belinsky (town)	Belinski (Stadt)
Belovo, Russia	Belowo
Belogorsk, Amur Oblast	Belogorsk
Belozersk	Belosersk
Belomorsk	Belomorsk
Beloretsk	Belorezk
Ed Harris	Ed Harris
Papa Lando	Lando (Papst)
Alimangong mansanas	Äpfel
Pansamantalang kalagayan	Phase (Materie)
Idro, Lombardy	Idro
Firmware	Firmware
Michael Collins	Michael Collins (Astronaut)
Incudine	Incudine (Lombardei)
Irma, Lombardy	Irma (Lombardei)
Iseo, Lombardy	Iseo (Lombardei)
Isorella	Isorella
Lavenone	Lavenone
Pundamental na interaksiyon	Fundamentale Wechselwirkung
Beloyarsky, Khanty-Mansi Autonomous Okrug	Belojarski (Chanten und Mansen)
Leno, Lombardy	Leno (Lombardei)
Limone sul Garda	Limone sul Garda
Lodrino, Lombardy	Lodrino (Lombardei)
Bely, Tver Oblast	Bely (Stadt)
Berdsk	Berdsk
Los Angeles County, California	Los Angeles County
Berezniki	Beresniki
Beryozovsky, Kemerovo Oblast	Berjosowski (Kemerowo)
Lograto	Lograto
Beryozovsky, Sverdlovsk Oblast	Berjosowski (Swerdlowsk)
Beslan	Beslan
Lonato del Garda	Lonato del Garda
Longhena	Longhena (Lombardei)
Losine	Losine
Bikin	Bikin
Lozio	Lozio
Lumezzane	Lumezzane
Maclodio	Maclodio
Magasa, Lombardy	Magasa
Mairano	Mairano
Partido Sosyaldemokrata Suweko	Sveriges socialdemokratiska arbetareparti
Bilibino	Bilibino
Malegno	Malegno
Birsk	Birsk
Malonno	Malonno
Biryusinsk	Birjussinsk
Manerba del Garda	Manerba del Garda
Manerbio	Manerbio
Biryuch	Birjutsch
Marcheno	Marcheno
Marmentino	Marmentino
Marone	Marone (Lombardei)
Tetragrammaton	JHWH
Mazzano	Mazzano (Lombardei)
Blagoveshchensk, Republic of Bashkortostan	Blagoweschtschensk (Baschkortostan)
Sojourner Truth	Sojourner Truth
Transplantasyon ng organo	Transplantation
Blagodarny	Blagodarny
Bobrov, Russia	Bobrow
Milzano	Milzano
Dan Aykroyd	Dan Aykroyd
Bogdanovich (town)	Bogdanowitsch (Stadt)
Moniga del Garda	Moniga del Garda
Monno	Monno
Bogoroditsk	Bogorodizk
Monte Isola	Monte Isola (Lombardei)
Bogorodsk, Nizhny Novgorod Oblast	Bogorodsk
Monticelli Brusati	Monticelli Brusati
Bogotol	Bogotol
Montichiari	Montichiari
Montirone	Montirone
Boguchar	Bogutschar
Mura, Lombardy	Mura (Lombardei)
Bodaybo	Bodaibo
Bolgar (town)	Bolgar
Muscoline	Muscoline
Bologoye	Bologoje
Nave, Lombardy	Nave (Lombardei)
Bolotnoye	Bolotnoje
Bolokhovo	Bolochowo
Niardo	Niardo
Bolkhov	Bolchow
Nuvolento	Nuvolento
5 Astraea	(5) Astraea
Nuvolera	Nuvolera
Odolo	Odolo
Geert Wilders	Geert Wilders
Bolshoy Kamen	Bolschoi Kamen
Bor, Nizhny Novgorod Oblast	Bor (Russland)
Offlaga	Offlaga
Borzya	Borsja
Ome, Lombardy	Ome (Lombardei)
Ono San Pietro	Ono San Pietro
Vytegra	Wytegra
Orzinuovi	Orzinuovi
Orzivecchi	Orzivecchi
Georgiyevsk	Georgijewsk
Ospitaletto	Ospitaletto
Ossimo	Ossimo
Degtyarsk	Degtjarsk
Donetsk, Russia	Donezk (Russland)
Kamensk-Uralsky	Kamensk-Uralski
Miass	Miass
John Denver	John Denver
Mirny, Arkhangelsk Oblast	Mirny (Archangelsk)
Mirny, Sakha Republic	Mirny (Sacha)
Perineum	Perineum
Myski	Myski
Semiluki	Semiluki
Uryupinsk	Urjupinsk
Yakhroma	Jachroma
Sukatang boson	Eichboson
Kerberos (buwan)	Kerberos (Mond)
Holly Hunter	Holly Hunter
Jean Harlow	Jean Harlow
Phoenix	Phoenix
Saraseno	Sarazenen
Homo ergaster	Homo ergaster
Homo heidelbergensis	Homo heidelbergensis
Nukleyar na pagkatunaw	Kernschmelze
Kevin Kline	Kevin Kline
William Hurt	William Hurt
Kaliwanagan	Leuchtkraft
Nana	Eiter
Sistemang panghukuman	Rechtsprechung
Charles Boyer	Charles Boyer
Noche Buena	Heiliger Abend
Henotipo	Genotyp
Arius	Arius
Godiva	Lady Godiva
Ilie Năstase	Ilie Năstase
Simone Signoret	Simone Signoret
John Cusack	John Cusack
Daniel Webster	Daniel Webster
Juliette Binoche	Juliette Binoche
Huwebes Santo	Gründonnerstag
Ciliate	Wimpertierchen
Isabelle Adjani	Isabelle Adjani
Catherine Deneuve	Catherine Deneuve
Adam Riess	Adam Riess
Konstantin Novoselov	Konstantin Novoselov
Gerard Depardieu	Gérard Depardieu
River Phoenix	River Phoenix
Ardipithecus	Ardipithecus
Andrzej Wajda	Andrzej Wajda
Martin Chalfie	Martin Chalfie
Jeff Goldblum	Jeff Goldblum
Peter von Zahn	Peter von Zahn
Martin Heisenberg	Martin Heisenberg
Angono, Rizal	Angono
Baras, Rizal	Baras (Rizal)
Hor-Aha	Aha (König)
Richard Harris	Richard Harris
Kaharian ng Diyos	Reich Gottes
Binangonan, Rizal	Binangonan
Cainta, Rizal	Cainta
Cardona, Rizal	Cardona (Rizal)
Jalajala, Rizal	Jalajala
Morong, Rizal	Morong (Rizal)
Pililla, Rizal	Pililla
Rodriguez, Rizal	Rodriguez (Rizal)
San Mateo, Rizal	San Mateo (Rizal)
Tanay, Rizal	Tanay (Rizal)
Teresa, Rizal	Teresa (Rizal)
Candice Bergen	Candice Bergen
Saul Perlmutter	Saul Perlmutter
Boac, Marinduque	Boac
Buenavista, Marinduque	Buenavista (Marinduque)
Foraminifera	Foraminiferen
Gasan, Marinduque	Gasan
Mogpog, Marinduque	Mogpog
Santa Cruz, Marinduque	Santa Cruz (Marinduque)
Torrijos, Marinduque	Torrijos (Marinduque)
Mary Harris Jones	Mary Harris Jones
Maya (paglilinaw)	Maya (Begriffsklärung)
42 Isis	(42) Isis
43 Ariadne	(43) Ariadne
Arlington, Virginia	Arlington County
Alameda County, California	Alameda County
55 Pandora	(55) Pandora
Manggugupit	Barbier
Pagkalumpo	Lähmung
Tony Shalhoub	Tony Shalhoub
Liliuokalani	Liliʻuokalani
Silohismo	Syllogismus
Griyegong Koine	Koine
Ebanghelyo ni Marcos	Evangelium nach Markus
Sivas	Sivas
Talaba	Austern (Lebensmittel)
Talulot	Kronblatt
Martin Lewis Perl	Martin Lewis Perl
Norman Foster Ramsey, Jr.	Norman Ramsey
Halakha	Halacha
Takure	Pfeifkessel
Abra de Ilog, Occidental Mindoro	Abra de Ilog
Calintaan, Occidental Mindoro	Calintaan
Looc, Occidental Mindoro	Looc (Occidental Mindoro)
Lubang, Occidental Mindoro	Lubang (Occidental Mindoro)
Magsaysay, Occidental Mindoro	Magsaysay (Occidental Mindoro)
8 Flora	(8) Flora
Mamburao, Occidental Mindoro	Mamburao
Paluan, Occidental Mindoro	Paluan
7 Iris	(7) Iris
Rizal, Occidental Mindoro	Rizal (Occidental Mindoro)
Sablayan, Occidental Mindoro	Sablayan
6 Hebe	(6) Hebe
San Jose, Occidental Mindoro	San Jose (Occidental Mindoro)
16 Psyche	(16) Psyche
Santa Cruz, Occidental Mindoro	Santa Cruz (Occidental Mindoro)
20 Massalia	(20) Massalia
15 Eunomia	(15) Eunomia
14 Irene	(14) Irene
Baco, Oriental Mindoro	Baco (Oriental Mindoro)
9 Metis	(9) Metis
Bansud, Oriental Mindoro	Bansud
13 Egeria	(13) Egeria
Bongabong, Oriental Mindoro	Bongabong
Bulalacao, Oriental Mindoro	Bulalacao
21 Lutetia	(21) Lutetia
Gloria, Oriental Mindoro	Gloria (Oriental Mindoro)
11 Parthenope	(11) Parthenope
Mansalay, Oriental Mindoro	Mansalay
Naujan, Oriental Mindoro	Naujan
Pinamalayan, Oriental Mindoro	Pinamalayan
Pola, Oriental Mindoro	Pola (Oriental Mindoro)
Hominini	Hominini
Puerto Galera, Oriental Mindoro	Puerto Galera
Roxas, Oriental Mindoro	Roxas (Oriental Mindoro)
San Teodoro, Oriental Mindoro	San Teodoro (Oriental Mindoro)
Christiaan Eijkman	Christiaan Eijkman
Socorro, Oriental Mindoro	Socorro (Oriental Mindoro)
Victoria, Oriental Mindoro	Victoria (Oriental Mindoro)
Calapan	Calapan City
Bundok Baekdu	Paektusan
Jean Simmons	Jean Simmons
63 Ausonia	(63) Ausonia
87 Sylvia	(87) Sylvia
Bangin	Kliff (Geomorphologie)
Australopithecus afarensis	Australopithecus afarensis
107 Camilla	(107) Camilla
66 Maja	(66) Maja
Homo rudolfensis	Homo rudolfensis
67 Asia	(67) Asia
Radiolaria	Strahlentierchen
Jim Belushi	James Belushi
Thalia (musa)	Thalia (Muse)
Kern County, California	Kern County
San Bernardino County, Kaliporniya	San Bernardino County
Contra Costa County, California	Contra Costa County
Sonoma County, California	Sonoma County
Monterey County, California	Monterey County
Solano County, California	Solano County
Mendocino County, California	Mendocino County
El Dorado, Kaliporniya	El Dorado County
San Mateo County, Kaliporniya	San Mateo County
Santa Barbara County, California	Santa Barbara County
Riverside County, California	Riverside County
Kondado ng Marin, Kaliporniya	Marin County
Santa Cruz County, California	Santa Cruz County (Kalifornien)
Ventura County, California	Ventura County
Sacramento County, California	Sacramento County
Napa County, California	Napa County
Kondehan ng San Diego, Kaliporniya	San Diego County
Konduksiyong elektrikal	Spezifischer Widerstand
Tubong pangsubok	Reagenzglas
Warwick Davis	Warwick Davis
Papa Alejandro VI	Alexander VI.
46 Hestia	(46) Hestia
Tuklong	Kapelle (Kirchenbau)
25 Phocaea	(25) Phocaea
29 Amphitrite	(29) Amphitrite
24 Themis	(24) Themis
Gregory Peck	Gregory Peck
Pamamana	Bogenschießen
San Joaquin County, California	San Joaquin County
Stanislaus County, California	Stanislaus County
James Garner	James Garner
Bagong buwan	Neumond
Talia Shire	Talia Shire
Pluto (aso)	Pluto (Disney)
Prometheus (paglilinaw)	Prometheus (Begriffsklärung)
252 Clementina	(252) Clementina
Amalthea	Amalthea
Mary Steenburgen	Mary Steenburgen
Carrie Fisher	Carrie Fisher
Art Tatum	Art Tatum
Christopher Lloyd	Christopher Lloyd (Schauspieler)
Sumpa (kahilingan)	Fluch
Mga lungsod sa Mehiko	Liste der Städte in Mexiko
Serge Haroche	Serge Haroche
Humboldt County, California	Humboldt County (Kalifornien)
San Benito County, California	San Benito County
Madera County, California	Madera County
Inyo County, California	Inyo County
Nevada County, California	Nevada County (Kalifornien)
Tulare County, California	Tulare County
Merced County, California	Merced County
Modoc County, California	Modoc County
Tehama County, California	Tehama County
Yolo County, California	Yolo County
138 Tolosa	(138) Tolosa
149 Medusa	(149) Medusa
73 Klytia	(73) Klytia
81 Terpsichore	(81) Terpsichore
181 Eucharis	(181) Eucharis
83 Beatrix	(83) Beatrix
230 Athamantis	(230) Athamantis
51 Nemausa	(51) Nemausa
231 Vindobona	(231) Vindobona
88 Thisbe	(88) Thisbe
163 Erigone	(163) Erigone
80 Sappho	(80) Sappho
44 Nysa	(44) Nysa
Talaan ng mga munisipalidad ng Armenya	Liste der Städte in Armenien
Ryanggang	Ryanggang-do
328 Gudrun	(328) Gudrun
180 Garumna	(180) Garumna
673 Edda	(673) Edda
286 Iclea	(286) Iclea
170 Maria	(170) Maria
255 Oppavia	(255) Oppavia
Clannad (visual novel)	Clannad (Computerspiel)
Metis	Metis
449 Hamburga	(449) Hamburga
Annibale de Gasparis	Annibale De Gasparis
506 Marion	(506) Marion
Santa Clara County, California	Santa Clara County
Partido ng Sentro (Suwesya)	Schwedische Zentrumspartei
Vänsterpartiet	Vänsterpartiet
Partido ng Koalisyon Moderata (Suwesya)	Moderata samlingspartiet
Partido Popular Liberal	Folkpartiet liberalerna
Alaric II	Alarich II.
Mira	Mira
Santa Maria	Santa Maria
Veliky Ustyug	Weliki Ustjug
Pamayanang Taizé	Communauté de Taizé
Puntong kritikal	Kritischer Punkt (Thermodynamik)
Dokumentong Q	Logienquelle Q
Anedjib	Anedjib
Nabucodonosor	Nebukadnezar
Sinodo	Konzil
