Afrik	Afrika
Karl Alexander Müller	Karl Alexander Müller
Dimitri Mirimanoff	Dmitry Mirimanoff
Martin Schadt	Martin Schadt
Florian Cajori	Florian Cajori
Daniel Bernoulli	Daniel Bernoulli
Inèsi	Trägheit
Eau Claire, Wisconsin	Eau Claire (Wisconsin)
Sistèm nimewotasyon	Zahlensystem
Womaren	Rosmarin
William Thomson	William Thomson, 1. Baron Kelvin
Dziecinów	Dziecinów (Powiat Otwocki)
Johann Jakob Balmer	Johann Jakob Balmer
Johann Heinrich Lambert	Johann Heinrich Lambert
Felix Bloch	Felix Bloch
Charles Édouard Guillaume	Charles Édouard Guillaume
Heinrich Rohrer	Heinrich Rohrer
Americus, Georgie	Americus (Georgia)
Jacques Charles François Sturm	Charles-François Sturm
Ekstenksyon	Aussterben
Asid nikleyik	Nukleinsäuren
Vwazen	Stadtviertel
Charlottesville, Vijini	Charlottesville
Alfred Metraux	Alfred Métraux
Walter Ritz	Walter Ritz
Siprakondiktè	Supraleiter
Kouran altènatif (AC)	Wechselstrom
Kondiktè	Leiter (Physik)
Martin Gutzwiller	Martin Gutzwiller
Mayitid aparan	Scheinbare Helligkeit
Kara	Kara (Band)
Lasi	Wachs
Sous	Quelle
Nip	Département Nippes
Rapò molè	Stoffmengenanteil
Alburgh, Vermont	Alburgh (Vermont)
St. Helena, Kalifòni	St. Helena (Kalifornien)
Mount Pleasant, Texas	Mount Pleasant (Texas)
Ledyard, Connecticut	Ledyard (Connecticut)
Howardville, Missouri	Howardville (Missouri)
Edward Collingwood	Edward Collingwood
Aloès	Aloen
Newfane, Vermont	Newfane (Vermont)
Albert Abraham Michelson	Albert A. Michelson
Fekondasyon	Befruchtung
Lank	Tinte
Taunton, Massachusetts	Taunton (Massachusetts)
Pentagòn	Fünfeck
Beverly Hills, Kalifòni	Beverly Hills
Lyezon kovalan	Atombindung
Arthur Compton	Arthur Holly Compton
Izomè	Isomerie
Kò gra	Fette
Enèji jeyotèmik	Geothermie
Dinamik	Kinetik (Technische Mechanik)
Syracuse, New York	Syracuse (New York)
Yonkers, New York	Yonkers
Niagara Falls, New York	Niagara Falls (New York)
Killeen, Texas	Killeen
Waco, Texas	Waco
Carrollton, Texas	Carrollton (Texas)
Frisco, Texas	Frisco (Texas)
Beaumont, Texas	Beaumont (Texas)
Abilene, Texas	Abilene (Texas)
Denton, Texas	Denton (Texas)
Midland, Texas	Midland (Texas)
Round Rock, Texas	Round Rock (Texas)
Wichita Falls, Texas	Wichita Falls
Odessa, Texas	Odessa (Texas)
Richardson, Texas	Richardson (Texas)
Zangi	Aalartige
Pawa selilè	Zellwand
Viskozite	Viskosität
Hidetoshi Nakata	Hidetoshi Nakata
John Forbes Nash	John Forbes Nash Jr.
Olivier Occean	Olivier Occéan
Lafayette, Lwizyana	Lafayette (Louisiana)
Michaëlle Jean	Michaëlle Jean
Enèji byomas	Biokraftstoff
Phoenix	Phoenix (Raumsonde)
Nikolai Lobachevsky	Nikolai Iwanowitsch Lobatschewski
Kalòj	Käfig
Lav (ensèk)	Larve
Irving Kaplansky	Irving Kaplansky
Kouran sifas	Meeresströmung
Kwis	Oberschenkel
Harold Scott MacDonald Coxeter	Harold Scott MacDonald Coxeter
Elephant Man	Elephant Man
Junction, Utah	Junction (Utah)
Manila, Utah	Manila (Utah)
Panguitch, Utah	Panguitch
Fillmore, Utah	Fillmore (Utah)
Parowan, Utah	Parowan
Morgan, Utah	Morgan (Utah)
Randolph, Utah	Randolph (Utah)
Monticello, Utah	Monticello (Utah)
Kanab, Utah	Kanab
Castle Dale, Utah	Castle Dale
Duchesne, Utah	Duchesne (Utah)
Robert Hofstadter	Robert Hofstadter
Moab, Utah	Moab (Utah)
Nephi, Utah	Nephi
Manti, Utah	Manti (Utah)
Roy, Utah	Roy (Utah)
Kokliko	Klatschmohn
Lafimen	Rauch
Sigal	Singzikaden
John Gribbin	John Gribbin
Kalori	Kalorie
Robert Andrews Millikan	Robert Andrews Millikan
Sèvèl	Kleinhirn
Replikasyon ADN	Replikation
Premye meridyen	Nullmeridian
Wou	Hacke (Werkzeug)
Imigrasyon	Einwanderung
Sioux Falls, Dakota disid	Sioux Falls
Liy entènasyonal chanjman dat	Datumsgrenze
Ototwòf	Autotrophie
Pak (trete)	Völkerrechtlicher Vertrag
Fèm (non)	Bauernhof
Anbriyoloji	Embryologie
Sèvyèt	Handtuch
Prens la	Der Fürst
Johannes Diderik van der Waals	Johannes Diderik van der Waals
William Lawrence Bragg	William Lawrence Bragg
Henry Cavendish	Henry Cavendish
Maladi kontajye	Infektionskrankheit
Moutad	Senf
Siblimasyon	Sublimation (Phasenübergang)
Hanover, New Hampshire	Hanover (New Hampshire)
Kle	Schlüssel
Sen Mak (komin)	Saint-Marc (Haiti)
Branchi	Kieme
Robert Oppenheimer	Robert Oppenheimer
Mikwoskòp elektwonik	Elektronenmikroskop
Sikui elektrik	Elektrische Schaltung
Saint-John Perse	Saint-John Perse
Evaporasyon	Verdunstung
Gout	Gicht
Espèk elektwomayetik	Elektromagnetisches Spektrum
Sonar	Sonar
Clinton Davisson	Clinton Davisson
Mitoz	Mitose
Gabriel Jonas Lippmann	Gabriel Lippmann
Reyaksyon konbistyon	Verbrennung (Chemie)
Lev Davidovich Landau	Lew Dawidowitsch Landau
Do	Rücken
Aprantisaj	Lernen
William Henry Bragg	William Henry Bragg
George Paget Thomson	George Paget Thomson
Difraksyon	Beugung (Physik)
Jean Baptiste Perrin	Jean-Baptiste Perrin
І	І
Polo	Polo (Sport)
Tij	Sprossachse
Senti	Gürtel
Aticho	Artischocke
Polinizasyon	Bestäubung
Plato kontinantal	Schelf
Byojenèz	Biogenese
Springfield, Missouri	Springfield (Missouri)
Lyann dous	Ipomoea violacea
Galveston, Texas	Galveston (Texas)
Fulton, Ilinwa	Fulton (Illinois)
Cherry Hills Village, Kolorado	Cherry Hills Village
Entèferans	Interferenz (Physik)
Giovanni Frattini	Giovanni Frattini
Abingdon, Vijini	Abingdon (Virginia)
Elizabeth, New Jersey	Elizabeth (New Jersey)
New Brunswick, New Jersey	New Brunswick (New Jersey)
Camden, New Jersey	Camden (New Jersey)
Paterson, New Jersey	Paterson (New Jersey)
Hackensack, New Jersey	Hackensack (New Jersey)
Princeton, New Jersey	Princeton (New Jersey)
Cape May, New Jersey	Cape May
Hoboken, New Jersey	Hoboken (New Jersey)
Mapou	Kapokbaum
Livermore, Kalifòni	Livermore (Kalifornien)
Hanover, Indiana	Hanover (Indiana)
Atlantic City, New Jersey	Atlantic City (New Jersey)
Roscoe, Ilinwa	Roscoe (Illinois)
Westlake, Ohio	Westlake (Ohio)
Paul Vojta	Paul Vojta
Aristarchus of Samos	Aristarchos von Samos
CH	Ch (Digraph)
Blue Hill, Maine	Blue Hill (Maine)
Kewaunee, Wisconsin	Kewaunee
Zegi	Nadel
Allentown, Pennsilvani	Allentown (Pennsylvania)
La Habra Heights, Kalifòni	La Habra Heights
Grants Pass, Oregon	Grants Pass
North Las Vegas, Nevada	North Las Vegas
Lauderdale, Minnesota	Lauderdale (Minnesota)
Lynnville, Indiana	Lynnville (Indiana)
Bonham, Texas	Bonham (Texas)
Mas molè	Molare Masse
Sparks, Texas	Sparks (Texas)
Agoman	Schwarzer Nachtschatten
Sòlvan	Lösungsmittel
Phu Quoc	Phú Quốc
Avwán	Hafer
Zanesfield, Ohio	Zanesfield
Zanesville, Ohio	Zanesville (Ohio)
Dragan Đokanović	Dragan Đokanović
Pye roukou	Annattostrauch
Subrahmanyan Chandrasekhar	Subrahmanyan Chandrasekhar
Ten	Echter Thymian
Manyòk	Manihot
З	З
Kreson frans	Echte Brunnenkresse
Etilèn	Ethen
Wikipedya:Kouman pou nou korije yon paj	Hilfe:Seite bearbeiten
Aewopò Pleiku	Flughafen Pleiku
Demakasyon	Wasserscheide
Sann	Asche
Gerard Desargues	Gérard Desargues
Georges Charpak	Georges Charpak
Joseph Louis Gay-Lussac	Joseph Louis Gay-Lussac
Edward Victor Appleton	Edward Victor Appleton
John Robert Schrieffer	John Robert Schrieffer
Jack Steinberger	Jack Steinberger
Albert Fert	Albert Fert
Andrey Kolmogorov	Andrei Nikolajewitsch Kolmogorow
Jean le Rond d'Alembert	Jean-Baptiste le Rond d’Alembert
Leó Szilárd	Leó Szilárd
Josiah Willard Gibbs	Josiah Willard Gibbs
Marguerite Duras	Marguerite Duras
Klamidya	Chlamydiose
Freeman Dyson	Freeman Dyson
Vineland, New Jersey	Vineland (New Jersey)
Po (veso)	Kochgeschirr
Oliver Heaviside	Oliver Heaviside
François Arago	François Arago
Emile Borel	Émile Borel
Zòtèy	Zehe (Fuß)
Leopold Sedar Senghor	Léopold Sédar Senghor
Nicholas of Cusa	Nikolaus von Kues
Lajonis	Gelbfieber
Jean-Michel Basquiat	Jean-Michel Basquiat
Enèji potansyèl chimik	Potentielle Energie
Igor Yevgenyevich Tamm	Igor Jewgenjewitsch Tamm
Masatoshi Koshiba	Masatoshi Koshiba
Louis Eugène Félix Néel	Louis Néel
Dennis Gabor	Dennis Gábor
Eugene Wigner	Eugene Paul Wigner
Hans Bethe	Hans Bethe
Maskreti	Wunderbaum
George Gabriel Stokes	George Gabriel Stokes
Bwa debèn	Ebenholz
Bèl dam	Schwarze Tollkirsche
Eyè	Nelken
Russell Alan Hulse	Russell Hulse
Bale amè	Artemisia (Pflanze)
Etwofizasyon	Eutrophierung
Kizinye	Koch
Nwa betèl	Betelnusspalme
Joseph Henry	Joseph Henry
Planten	Breitwegerich
Vladimir Arnold	Wladimir Igorewitsch Arnold
Viris epatit A	Hepatitis A
Plant vivas	Ausdauernde Pflanze
Koupye	Portulak
Rutabaga	Steckrübe
Anatoly Fomenko	Anatoli Timofejewitsch Fomenko
Malagèt	Piment
Begonya	Begonien
Anplitid	Amplitude
Pit	Sisal-Agave
Santa Cruz, Kalifòni	Santa Cruz (Kalifornien)
Rekonbinezon jenetik	Gentechnik
Kouran dirè (DC)	Gleichstrom
Santa Clara, Kalifòni	Santa Clara (Kalifornien)
Santa Barbara, Kalifòni	Santa Barbara (Kalifornien)
Tewo	Schimmelpilz
Etewotwòf	Heterotrophie
Ibènasyon	Winterschlaf
Arthur Cayley	Arthur Cayley
Karanbòl	Sternfrucht
Choublak	Chinesischer Roseneibisch
Koma (astwonomi)	Koma
Kaldera	Caldera (Krater)
Jimo	Zwillinge
Pay	Stroh
Rayi	Hass
Tande	Auditive Wahrnehmung
Konveksyon	Konvektion
Bouton	Knopf
Gustaf Dalén	Gustaf Dalén
Charles Glover Barkla	Charles Glover Barkla
Jomou	Moschus-Kürbis
Alize	Passat (Windsystem)
Valdivia, Chili	Valdivia
Antalfi	Enthalpie
Kas zabitan	Röhren-Kassie
Pigman	Pigment
Kitin	Chitin
Bijou	Schmuck
Plan enkline	Schiefe Ebene
Lilas peyi	Zedrachbaum
Dòmans	Dormanz
Angleton, Texas	Angleton
Glikoliz	Glykolyse
Newotransmetè	Neurotransmitter
Frankétienne	Frankétienne
Charles Thomson Rees Wilson	Charles Thomson Rees Wilson
Elektwolit	Elektrolyt
Meyoz	Meiose
Dyakritik	Diakritisches Zeichen
Sèd	Westindische Zedrele
Lewis Fry Richardson	Lewis Fry Richardson
Akron, Ohio	Akron
Difizyon	Diffusion
William Bradford Shockley	William Bradford Shockley
Kechat	Katzenschwänzchen
West Palm Beach, Florid	West Palm Beach
Inibitè	Inhibitor
Joseph Wolstenholme	Joseph Wolstenholme
Wendelin Werner	Wendelin Werner
Pierre Louis Maupertuis	Pierre-Louis Moreau de Maupertuis
Bethlehem, Pennsilvani	Bethlehem (Pennsylvania)
Theodore von Kármán	Theodore von Kármán
Ipotalamis	Hypothalamus
Vilhelm Bjerknes	Vilhelm Bjerknes
Trete Ryswik	Frieden von Rijswijk
Viktor Hambardzumyan	Viktor Hambarzumjan
Kapasitans	Elektrische Kapazität
Simon Newcomb	Simon Newcomb
Henri Cartan	Henri Cartan
Jacques Hadamard	Jacques Hadamard
Rene Thom	René Thom
Kreson	Kleinblättrige Brunnenkresse
Gomye blan	Bursera simaruba
Jean Gaston Darboux	Jean Gaston Darboux
Paralaks	Parallaxe
Aewopò Lien Khuong	Flughafen Lien Khuong
Bètrav	Rübe (Art)
Maywood, Ilinwa	Maywood (Illinois)
101 (menm non)	101 (Begriffsklärung)
Darien, Connecticut	Darien (Connecticut)
Moman inèsi	Trägheitsmoment
Pousyè	Staub
Drapo Kirgistan	Flagge Kirgisistans
So an wotè	Hochsprung
Adel, Iowa	Adel (Iowa)
Frederick, Oklahoma	Frederick (Oklahoma)
Grangou	Welthunger
Isidor Isaac Rabi	Isidor Isaac Rabi
Fort Lauderdale, Florid	Fort Lauderdale
Lady Saw	Lady Saw
Oktagòn	Achteck
Segman	Strecke (Geometrie)
Washington, Georgie	Washington (Georgia)
Enfeksyon	Infektion
Astenosfè	Asthenosphäre
Billings, Montana	Billings (Montana)
Daniel Louis	Daniel Day-Lewis
Pierre Alphonse Laurent	Pierre Alphonse Laurent
West Lafayette, Indiana	West Lafayette (Indiana)
Kondansasyon	Kondensation
Basen drenaj	Einzugsgebiet (Hydrologie)
Pye gwayav	Echte Guave
Crescent City, Kalifòni	Crescent City (Kalifornien)
Koulè primè	Grundfarbe
Antrepriz	Körperschaft
Marble Falls, Texas	Marble Falls
Cortlandt, New York	Cortlandt
Fewomòn	Pheromon
Sik kabòn	Kohlenstoffzyklus
Glisman teren	Erdrutsch
Midi	Mittag
Santa Clara, New York	Santa Clara (New York)
Kòne	Hornhaut
Charles Hermite	Charles Hermite
Olinde Rodrigues	Olinde Rodrigues
Lank (pou bato)	Anker
Jean-Victor Poncelet	Jean-Victor Poncelet
Zanno	Ohrring
David Brewster	David Brewster
Eric Weisstein	Eric Weisstein
Echèl	Leiter (Gerät)
Anblèm Azerbaydjan	Wappen Aserbaidschans
Statik	Statik (Physik)
Gan	Handschuh
Lyezon idwojèn	Wasserstoffbrückenbindung
Owen Willans Richardson	Owen Willans Richardson
Melanj etewojèn	Gemisch
Retin	Netzhaut
Vòlkan konpozit	Schichtvulkan
Carl David Anderson	Carl David Anderson
Abolisyon esklavaj	Abolitionismus
Zebulon, Georgie	Zebulon (Georgia)
Ernest Lawrence	Ernest Lawrence
Debwazman	Entwaldung
San Mateo, Kalifòni	San Mateo (Kalifornien)
Yuba City, Kalifòni	Yuba City
Sistèm nève periferik	Peripheres Nervensystem
Efè Coriolis	Corioliskraft
Esmòg	Smog
Kwomatografi	Chromatographie
Patojèn	Krankheitserreger
Tè makay	Feuchtgebiet
Egzosfè	Exosphäre
110 (menm non)	110 (Begriffsklärung)
Passaic, New Jersey	Passaic
Labou	Schlamm
Nim	Niembaum
112 (menm non)	112 (Begriffsklärung)
Kò	Körper (Biologie)
Tant (ti kay)	Zelt
Pip	Puppe (Insekt)
Ripley, New York	Ripley (New York)
Ensolib	Löslichkeit
So an longè	Weitsprung
Manne Siegbahn	Manne Siegbahn
Ketòn	Ketone
Tansyon sifas	Oberflächenspannung
Kouwòn (solèy)	Korona (Sonne)
Ne lenfatik	Lymphknoten
Mirak	Wunder
Matematisyen	Mathematiker
Robert Woodrow Wilson	Robert Woodrow Wilson
Sistèm nève otonòm	Vegetatives Nervensystem
Filojeni	Phylogenese
Eugene, Oregon	Eugene (Oregon)
Lòm	Homo
Pentad	Perlhühner
Л	Л
Percy Williams Bridgman	Percy Williams Bridgman
Ski	Ski
Steven Chu	Steven Chu
Imis	Humus
Murray Gell-Mann	Murray Gell-Mann
Pyotr Kapitza	Pjotr Leonidowitsch Kapiza
Peptid	Peptid
Rezonans	Resonanz
Nich ekolojik	Ökologische Nische
Chawoya	Aasfresser
Arno Allan Penzias	Arno Penzias
Fòs santripèd	Zentripetalkraft
Emilio Segrè	Emilio Segrè
Repwodiksyon aseksyèl	Ungeschlechtliche Vermehrung
Ezofaj	Speiseröhre
Tenpan	Trommelfell
Ч	Ч
Ш	Ш
Sierra Madre, Kalifòni	Sierra Madre (Kalifornien)
Н	Н
Cassville, Wisconsin	Cassville (Wisconsin)
Wilmington, Delaware	Wilmington (Delaware)
Ф	Ф
Sanger, Kalifòni	Sanger (Kalifornien)
Villa Alemana	Villa Alemana
Farenks	Pharynx
Edward Norton Lorenz	Edward N. Lorenz
Bowling Green, Missouri	Bowling Green (Missouri)
Montague, Kalifòni	Montague (Kalifornien)
Pittsford, New York	Pittsford (Town, New York)
Pieter van Musschenbroeck	Pieter van Musschenbroek
Sibdiksyon	Subduktion
Nan Oval	The Oval (Belfast)
Weehawken, New Jersey	Weehawken
Andrey Markov	Andrei Andrejewitsch Markow
Gallipolis, Ohio	Gallipolis
Alessandro Galilei	Alessandro Galilei
Donald Martin	Donald A. Martin
Granite City, Ilinwa	Granite City (Illinois)
River Oaks, Texas	River Oaks
Paul Tannery	Paul Tannery
Estalaktit	Stalaktit
Arthur Benjamin	Arthur Benjamin
Espò (biyoloji)	Spore
Sous cho	Thermalquelle
Jean Giono	Jean Giono
Caltojar	Caltojar
Clyde, Ohio	Clyde (Ohio)
Emporia, Vijini	Emporia (Virginia)
Pui atezyen	Artesischer Brunnen
Searchlight, Nevada	Searchlight
Vodou	Voodoo
Faribault, Minnesota	Faribault
Estewoyid	Steroide
Teyori selilè	Zelltheorie
Pat (materyo)	Teig
Elektwo-eman	Elektromagnet
Edgewater, New Jersey	Edgewater (New Jersey)
Mouvman bwonyen	Brownsche Bewegung
Tèmosfè	Thermosphäre
Poughkeepsie, New York	Poughkeepsie
Cecil Frank Powell	Cecil Powell
Lanse javlo	Speerwurf
Izolan	Isolator
О	О
Jenerasyon espontane	Spontanzeugung
Montvale, New Jersey	Montvale
Louis Bertrand Castel	Louis-Bertrand Castel
Dodekayèd	Dodekaeder
Luis Walter Alvarez	Luis Walter Alvarez
Santriyòl	Zentriol
Argyle, Texas	Argyle (Texas)
Biafra	Biafra
Volay	Geflügel
Norbert Wiener	Norbert Wiener
Deriv kontinan	Kontinentaldrift
Mexico, Missouri	Mexico (Missouri)
Berlanga de Duero	Berlanga de Duero
Eredite	Vererbung (Biologie)
Fòs santrifij	Zentrifugalkraft
Mont	Armbanduhr
Pwen woze	Taupunkt
Silikat	Silicate
Aksòn	Axon
Don Carlos	Don Carlos (Verdi)
Vèv	Witwer
Degradasyon	Verwitterung
Jayant Narlikar	Jayant Vishnu Narlikar
Ekitasyon	Reiten
Kwo-magnon	Cro-Magnon-Mensch
Steven Weinberg	Steven Weinberg
Lakòz	Kausalität
Puyallup, Washington	Puyallup (Washington)
Chalè espesifik	Wärmekapazität
Reflèks	Reflex
Bri	Geräusch
George Smoot	George Smoot
М	М
Plonje soumaren	Tauchen
Shinjuku	Shinjuku
Leo Esaki	Leo Esaki
Ц	Ц
Х	Х
У	У
С	С
Vo Nguyen Giap	Võ Nguyên Giáp
Pèmafwòs	Permafrostboden
Minden, Nebraska	Minden (Nebraska)
Sediman	Fluviatiles Sediment
Third World	Dritte Welt
Lenny Kravitz	Lenny Kravitz
Rancho Palos Verdes, Kalifòni	Rancho Palos Verdes
Enèji tèmik	Innere Energie
Selil konbistib	Brennstoffzelle
Machwa	Kiefer (Anatomie)
Sil	Zilie
Imidite	Luftfeuchtigkeit
Ellsworth, Kansas	Ellsworth (Kansas)
Eleman	Element
Espektwomèt mas	Massenspektrometrie
Kwomatin	Chromatin
Tabak	Virginischer Tabak
Anòd	Anode
Eidson Road, Texas	Eidson Road
Estalagmit	Stalagmit
Brian David Josephson	Brian David Josephson
Chen Ning Yang	Chen Ning Yang
Pèt cheve	Glatze
Й	Й
Р	Р
Ze amnyotik	Amnioten
Bwonch	Bronchialsystem
Nicolas Leonard Sadi Carnot	Nicolas Léonard Sadi Carnot
Robert Marshak	Robert Marshak
Yegor Ivanovich Zolotarev	Jegor Iwanowitsch Solotarjow
Koloyid	Kolloid
Android	Androide
Konpozit	Verbundwerkstoff
Augusta, Georgie	Augusta (Georgia)
Fizik (pyès metal)	Schmelzsicherung
Tij sèvo	Hirnstamm
Bentos	Benthos
North Arlington, New Jersey	North Arlington
Щ	Щ
Repwodiksyon seksyèl	Geschlechtliche Fortpflanzung
Т	Т
Ekwasyon chimik	Reaktionsgleichung
Meteyo analòg	Wettervorhersage
Greenfield, Wisconsin	Greenfield (Wisconsin)
John James Audubon	John James Audubon
Dispèsyon	Dispersion (Physik)
Limyè flyoresan	Leuchtstofflampe
Destwiksyon kouch ozòn	Ozonloch
Igwomèt	Hygrometer
Edward Mills Purcell	Edward Mills Purcell
Zhores Ivanovich Alferov	Schores Iwanowitsch Alfjorow
Franklin Lakes, New Jersey	Franklin Lakes
Alfred North Whitehead	Alfred North Whitehead
Dezètifikasyon	Desertifikation
Ilya Prigogine	Ilya Prigogine
Ernest Walton	Ernest Walton
Owen Chamberlain	Owen Chamberlain
Tsung-Dao Lee	Tsung-Dao Lee
Gary, Indiana	Gary (Indiana)
Makwofaj	Makrophage
Fewomayetis	Ferromagnetismus
Rizòm	Rhizom
Irving Langmuir	Irving Langmuir
Kado	Geschenk
Viña del Mar	Viña del Mar
Sèkèy	Sarg
Andrew Wiles	Andrew Wiles
La sèn	Darstellende Kunst
Patrick Blackett	Patrick Maynard Stuart Blackett
Gerolamo Cardano	Gerolamo Cardano
Sofia Kovalevskaya	Sofja Wassiljewna Kowalewskaja
Owojenèz	Gebirgsbildung
Sin-Itiro Tomonaga	Shin’ichirō Tomonaga
Charles Townes	Charles Hard Townes
Polykarp Kusch	Polykarp Kusch
Walter Houser Brattain	Walter Houser Brattain
Gerardus 't Hooft	Gerardus ’t Hooft
Dekagòn	Zehneck
Dyelektrik	Dielektrikum
Igor Vasilyevich Kurchatov	Igor Wassiljewitsch Kurtschatow
Selil konpay	Phloem
Guantánamo, Kiba	Guantánamo
Grapevine, Texas	Grapevine (Texas)
Dechè nikleyè	Radioaktiver Abfall
ADP	Adenosindiphosphat
Aktin	Aktin
Springfield, Tennessee	Springfield (Tennessee)
Fòs elektwomotris	Elektromotorische Kraft
Knoxville, Tennessee	Knoxville (Tennessee)
Sistèm nève parasenpatetik	Parasympathikus
Wood River, Ilinwa	Wood River (Illinois)
Belvidere, Ilinwa	Belvidere (Illinois)
Ponyèt	Handgelenk
Hans Julius Zassenhaus	Hans Julius Zassenhaus
Lieutenant	Leutnant
Tan kontanporen	Zeitgeschichte
Radyasyon iyonik	Ionisierende Strahlung
Ю	Ю
Enfimyè	Gesundheits- und Krankenpfleger
Mityalis	Mutualismus (Biologie)
Otozòm	Autosom
Pwojeksyon konik	Kartennetzentwurf
Julian Schwinger	Julian Seymour Schwinger
Riccardo Giacconi	Riccardo Giacconi
Willis Lamb	Willis Eugene Lamb
Parazitis	Parasitismus
13 (menm non)	13 (Begriffsklärung)
Chattanooga, Tennessee	Chattanooga (Tennessee)
Machin konpoze	Einfache Maschine
Alèjèn	Allergen
Ovilasyon	Follikelsprung
Sinaps	Synapse
Carlo Rubbia	Carlo Rubbia
Trip so	Dreisprung
Sistèm senpatik	Sympathikus
Pierre-Gilles de Gennes	Pierre-Gilles de Gennes
Fonksyon zeta Riemann	Riemannsche ζ-Funktion
Augustin-Jean Fresnel	Augustin Jean Fresnel
Alexander Karelin	Alexander Alexandrowitsch Karelin
Anders Jonas Ångström	Anders Jonas Ångström
Charles Peirce	Charles Sanders Peirce
Melanin	Melanine
Ridgefield, New Jersey	Ridgefield (New Jersey)
Emigrasyon	Auswanderung
François Duvalier	François Duvalier
Spokane, Washington	Spokane
Jerome Isaac Friedman	Jerome Isaac Friedman
Sligo, Pennsilvani	Sligo (Pennsylvania)
Léon Foucault	Léon Foucault
Bwat	Kasten (Behälter)
Langston Hughes	Langston Hughes
Yoichiro Nambu	Yōichirō Nambu
Alexei Alexeyevich Abrikosov	Alexei Alexejewitsch Abrikossow
Sistèm òganik	Organsystem
Siksesyon ekolojik	Sukzession (Biologie)
Entèfewon	Interferone
Frits Zernike	Frits Zernike
Kal	Schuppe (Morphologie)
Fobou	Vorort
Anfisèm	Lungenemphysem
François Viète	François Viète
Marin Mersenne	Marin Mersenne
Dolin	Doline
Я	Я
Abrazyon (jewoloji)	Korrasion
Plantasyon	Plantage
Sik selilè	Zellzyklus
Koro	Koror (Stadt)
Cupertino, Kalifòni	Cupertino
Keratin	Keratine
Nevill Mott	Nevill Francis Mott
Ekilib chimik	Chemisches Gleichgewicht
Sir William Crookes	William Crookes
Missoula, Montana	Missoula
Disosyasyon (chimi)	Dissoziation (Chemie)
Melvin Schwartz	Melvin Schwartz
Ayerbe	Ayerbe
Plant bizanyèl	Zweijährige Pflanze
Kalorimèt	Kalorimeter
Anayewobi	Anaerobie
Fwon (météorologie)	Front (Meteorologie)
Patrimwàn ereditè	Genpool
Bouk	Ziegenartige
Mikwotibil	Mikrotubulus
Glann mamè	Milchdrüse
Nicolaas Bloembergen	Nicolaas Bloembergen
Antony Hewish	Antony Hewish
Robert Betts Laughlin	Robert Betts Laughlin
Flajèl	Flagellum
Kwomosfè	Chromosphäre
Cienfuegos, Kiba	Cienfuegos (Stadt)
Lajenès	Jugend
Oksin	Auxine
Sitadèl la Ho dinasti	Zitadelle der Hồ-Dynastie
Minato	Minato (Tokio)
Envèsyon tanperati	Inversionswetterlage
Turbulence	Turbulente Strömung
Pepsin	Pepsin
147 (menm non)	147 (Begriffsklärung)
Enèji aktivasyon	Aktivierungsenergie
Henry Way Kendall	Henry Way Kendall
Arthur Leonard Schawlow	Arthur Leonard Schawlow
Lamitye	Seide (Gattung)
Lespwa	Hoffnung
Nicolas Bourbaki	Nicolas Bourbaki
Claude Cohen-Tannoudji	Claude Cohen-Tannoudji
James Rainwater	James Rainwater
William Daniel Phillips	William Daniel Phillips
Martin Ryle	Martin Ryle
Philip Warren Anderson	Philip Warren Anderson
Simeon Denis Poisson	Siméon Denis Poisson
Desalman	Meerwasserentsalzung
Lyann legliz	Paternostererbse
Titraj	Titration
Adrien-Marie Legendre	Adrien-Marie Legendre
Giuseppe Peano	Giuseppe Peano
Tansyo-aktif	Tenside
Alveyòl	Lungenbläschen
Zephyr Cove, Nevada	Zephyr Cove-Round Hill Village
Ы	Ы
Э	Э
Frederick Reines	Frederick Reines
Kòmansalis	Kommensalismus
Egzoskèlèt	Exoskelett
Reyaksyon pa dekonpozisyon	Zersetzung (Chemie)
Burton Richter	Burton Richter
Peter Higgs	Peter Higgs
Danny Glover	Danny Glover
Sèl (sou cheval)	Reitsattel
Konsomasyon	Konsum
Boulder, Kolorado	Boulder (Colorado)
Yè	Vergangenheit
Joseph Hooton Taylor	Joseph Hooton Taylor Jr.
Ivar Giaever	Ivar Giaever
Bertram Brockhouse	Bertram Brockhouse
