ਅਫ਼ਰੀਕਾ	Afrika
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਮੋਂਟੇਨੇਗਰੋ	Vorlage:Positionskarte Montenegro
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਮਕਦੂਨੀਆ ਗਣਰਾਜ	Vorlage:Positionskarte Mazedonien
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਅਲਬਾਨੀਆ	Vorlage:Positionskarte Albanien
ਵਿਲਾਰਿਆਲ ਫੁੱਟਬਾਲ ਕਲੱਬ	FC Villarreal
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਬੁਲਗਾਰੀਆ	Vorlage:Positionskarte Bulgarien
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਰੋਮਾਨੀਆ	Vorlage:Positionskarte Rumänien
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਮੋਲਦੋਵਾ	Vorlage:Positionskarte Moldawien
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਯੂਕਰੇਨ	Vorlage:Positionskarte Ukraine
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਬੈਲਾਰੂਸ	Vorlage:Positionskarte Weißrussland
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਜਾਰਜੀਆ	Vorlage:Positionskarte Georgien
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਤੁਰਕਮੇਨਿਸਤਾਨ	Vorlage:Positionskarte Turkmenistan
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਉਜ਼ਬੇਕਿਸਤਾਨ	Vorlage:Positionskarte Usbekistan
ਬੰਨ੍ਹ	Talsperre
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਕਿਰਗਿਜ਼ਸਤਾਨ	Vorlage:Positionskarte Kirgisistan
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਤਾਜਿਕਿਸਤਾਨ	Vorlage:Positionskarte Tadschikistan
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਸਾਈਪ੍ਰਸ	Vorlage:Positionskarte Zypern
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਸੀਰੀਆ	Vorlage:Positionskarte Syrien
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਲਿਬਨਾਨ	Vorlage:Positionskarte Libanon
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਇਜ਼ਰਾਈਲ	Vorlage:Positionskarte Israel
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਜਾਰਡਨ	Vorlage:Positionskarte Jordanien
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਇਰਾਨ	Vorlage:Positionskarte Iran
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਕੁਵੈਤ	Vorlage:Positionskarte Kuwait
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਸਾਊਦੀ ਅਰਬ	Vorlage:Positionskarte Saudi-Arabien
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਬਹਿਰੀਨ	Vorlage:Positionskarte Bahrain
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਕਤਰ	Vorlage:Positionskarte Katar
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਸੰਯੁਕਤ ਅਰਬ ਅਮੀਰਾਤ	Vorlage:Positionskarte Vereinigte Arabische Emirate
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਓਮਾਨ	Vorlage:Positionskarte Oman
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਯਮਨ	Vorlage:Positionskarte Jemen
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਪਾਕਿਸਤਾਨ	Vorlage:Positionskarte Pakistan
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਭਾਰਤ	Vorlage:Positionskarte Indien
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਭੂਟਾਨ	Vorlage:Positionskarte Bhutan
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਬੰਗਲਾਦੇਸ਼	Vorlage:Positionskarte Bangladesch
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਬਰਮਾ	Vorlage:Positionskarte Myanmar
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਮਾਲਦੀਵ	Vorlage:Positionskarte Malediven
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਮੰਗੋਲੀਆ	Vorlage:Positionskarte Mongolei
ਲੂਣ (ਰਸਾਇਣ ਵਿਗਿਆਨ)	Salze
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਚੀਨ	Vorlage:Positionskarte China
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਉੱਤਰੀ ਕੋਰੀਆ	Vorlage:Positionskarte Nordkorea
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਦੱਖਣੀ ਕੋਰੀਆ	Vorlage:Positionskarte Südkorea
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਜਪਾਨ	Vorlage:Positionskarte Japan
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਫ਼ਿਲਪੀਨਜ਼	Vorlage:Positionskarte Philippinen
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਵੀਅਤਨਾਮ	Vorlage:Positionskarte Vietnam
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਲਾਓਸ	Vorlage:Positionskarte Laos
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਕੰਬੋਡੀਆ	Vorlage:Positionskarte Kambodscha
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਥਾਈਲੈਂਡ	Vorlage:Positionskarte Thailand
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਬਰੂਨਾਏ	Vorlage:Positionskarte Brunei
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਇੰਡੋਨੇਸ਼ੀਆ	Vorlage:Positionskarte Indonesien
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਪੂਰਬੀ ਤਿਮੋਰ	Vorlage:Positionskarte Osttimor
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਆਸਟਰੇਲੀਆ	Vorlage:Positionskarte Australien
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਨਿਊਜ਼ੀਲੈਂਡ	Vorlage:Positionskarte Neuseeland
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਪਾਪੂਆ ਨਿਊ ਗਿਨੀ	Vorlage:Positionskarte Papua-Neuguinea
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਵਨੁਆਤੂ	Vorlage:Positionskarte Vanuatu
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਸਮੋਆ	Vorlage:Positionskarte Samoa
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਸੂਰੀਨਾਮ	Vorlage:Positionskarte Suriname
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਗੁਇਆਨਾ	Vorlage:Positionskarte Guyana
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਵੈਨੇਜ਼ੁਏਲਾ	Vorlage:Positionskarte Venezuela
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਕੋਲੰਬੀਆ	Vorlage:Positionskarte Kolumbien
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਏਕੁਆਡੋਰ	Vorlage:Positionskarte Ecuador
ਮੋਨਾ ਲੀਜ਼ਾ	Mona Lisa
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਪੇਰੂ	Vorlage:Positionskarte Peru
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਬੋਲੀਵੀਆ	Vorlage:Positionskarte Bolivien
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਚਿਲੇ	Vorlage:Positionskarte Chile
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਅਰਜਨਟੀਨਾ	Vorlage:Positionskarte Argentinien
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਪੈਰਾਗੁਏ	Vorlage:Positionskarte Paraguay
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਉਰੂਗੁਏ	Vorlage:Positionskarte Uruguay
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਬ੍ਰਾਜ਼ੀਲ	Vorlage:Positionskarte Brasilien
ਪੀਰੇਨੇ	Pyrenäen
ਡਿਟਰਾਇਟ, ਮਿਸ਼ੀਗਨ	Detroit
ਕੌਮਾਂਤਰੀ ਇਕਾਈ ਢਾਂਚਾ	Internationales Einheitensystem
ਬੁਰਜ ਖ਼ਲੀਫ਼ਾ	Burj Khalifa
ਚੀਨ ਦੀ ਮਹਾਨ ਦੀਵਾਰ	Chinesische Mauer
ਪੂਰਨ ਸੰਖਿਆ	Ganze Zahl
ਆਈਆ ਸੋਫ਼ੀਆ	Hagia Sophia
ਪਿਰਾਮਿਡ	Pyramide (Bauwerk)
ਬਿਜ਼ਾਨਤਿਨ ਸਲਤਨਤ	Byzantinisches Reich
ਸਲੀਬੀ ਜੰਗਾਂ	Kreuzzug
ਮੰਗੋਲ ਸਾਮਰਾਜ	Mongolisches Reich
ਸਲਤਨਤ ਉਸਮਾਨੀਆ	Osmanisches Reich
ਪ੍ਰੋਟੈਸਟੈਂਟ ਪੁਨਰਗਠਨ	Reformation
ਲਾਤੀਨੀ ਅਮਰੀਕਾ	Lateinamerika
ਮੈਕਸੀਕੋ ਦੀ ਖਾੜੀ	Golf von Mexiko
ਕੁੱਲ ਘਰੇਲੂ ਪੈਦਾਵਾਰ	Bruttoinlandsprodukt
ਕੈਲੀਗ੍ਰਾਫੀ	Kalligrafie
ਮੈਕਸਿਮ ਗੋਰਕੀ	Maxim Gorki
ਬਿਜਲੀ	Elektrizität
ਪਥਰਾਟੀ ਬਾਲਣ	Fossile Energie
ਭਾਫ਼ ਦਾ ਇੰਜਣ	Dampfmaschine
ਨਿਊਕਲੀ ਬੰਬ	Kernwaffe
ਅਬੈਕਸ	Abakus (Rechenhilfsmittel)
ਉਮਬੇਰਤੋ ਈਕੋ	Umberto Eco
ਇਬੇਰੀਆਈ ਟਾਪੂਨੁਮਾ	Iberische Halbinsel
ਪਾਉਲੋ ਕੋਇਲੋ	Paulo Coelho
ਪੇਲੇ (ਖਿਡਾਰੀ)	Pelé
ਮਾਜੁਰੋ	Majuro
ਮਾਰੀਨ ਲ ਪੈਨ	Marine Le Pen
ਸਵਾਤੀ ਤਾਰਾ	Arktur
ਵਿਨੋਬਾ ਭਾਵੇ	Vinoba Bhave
ਬਲਾਟਰਿਕਸ	Bellatrix
ਐਪਸੀਲੋਨ ਓਰੀਓਨਿਸ	Alnilam
ਨਿਊਕਲੀ ਮੇਲ	Kernfusion
ਕਰਤੁ	Dubhe
ਅੰਗਿਰਸ	Alioth (Stern)
ਪੁਲਸਤਯ	Merak (Stern)
ਖੋਪੜੀ	Schädel
ਸਟਰਾਬਰੀ	Gartenerdbeere
ਮਾਸਕੋ ਸਟੇਟ ਯੂਨੀਵਰਸਿਟੀ	Lomonossow-Universität
ਫੋਮਾਲਹਾਊਟ ਤਾਰਾ	Fomalhaut
ਮਿਤਰਕ ਤਾਰਾ	Beta Centauri
ਮੁਨੱਕਾ	Rosine
ਨਾਰੀਅਲ	Kokospalme
ਅਨਾਰ	Granatapfel
ਆੜੂ	Pfirsich
ਸੰਤਰਾ	Orange (Frucht)
ਰਾਜਸਥਾਨੀ ਭਾਸ਼ਾ	Rajasthani
ਰੋਮਾਨੀ ਭਾਸ਼ਾ	Romani
ਕੋਸਾ ਭਾਸ਼ਾ	IsiXhosa
ਫਰਦੀਨਾ ਦ ਸੌਸਿਊਰ	Ferdinand de Saussure
ਆਈਸ ਕਰੀਮ	Speiseeis
ਉਇਗ਼ੁਰ ਭਾਸ਼ਾ	Uigurische Sprache
ਸਿੰਹਾਲਾ ਭਾਸ਼ਾ	Singhalesische Sprache
ਕੇਕ	Kuchen
ਮਾਂਟਸਰਾਤ	Montserrat
ਹਾਰਵਰਡ ਯੂਨੀਵਰਸਿਟੀ	Harvard University
ਬਸ਼ਕੀਰ ਭਾਸ਼ਾ	Baschkirische Sprache
ਓਨੀਗਿਰੀ	Onigiri
ਕ੍ਰਿਤੀਕਾ	Plejaden
ਅਲ ਜਜ਼ੀਰਾ	Al Jazeera
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਗਰੀਨਲੈਂਡ	Vorlage:Positionskarte Grönland
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਕੈਨੇਡਾ	Vorlage:Positionskarte Kanada
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਮੈਕਸੀਕੋ	Vorlage:Positionskarte Mexiko
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਬੇਲੀਜ਼	Vorlage:Positionskarte Belize
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਗੁਆਤੇਮਾਲਾ	Vorlage:Positionskarte Guatemala
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਸਾਲਵਾਦੋਰ	Vorlage:Positionskarte El Salvador
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਹਾਂਡੂਰਾਸ	Vorlage:Positionskarte Honduras
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਨਿਕਾਰਾਗੁਆ	Vorlage:Positionskarte Nicaragua
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਕੋਸਤਾ ਰੀਕਾ	Vorlage:Positionskarte Costa Rica
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਪਨਾਮਾ	Vorlage:Positionskarte Panama
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਬਹਾਮਾਸ	Vorlage:Positionskarte Bahamas
ਫਰਮਾ:ਨਕਸ਼ਾ ਸਥਿਤੀ ਕਿਊਬਾ	Vorlage:Positionskarte Kuba
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਜਮੈਕਾ	Vorlage:Positionskarte Jamaika
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਐਂਟੀਗੁਆ ਅਤੇ ਬਰਬੂਡਾ	Vorlage:Positionskarte Antigua und Barbuda
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਡੋਮਿਨਿਕਾ	Vorlage:Positionskarte Dominica
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਬਾਰਬਾਡੋਸ	Vorlage:Positionskarte Barbados
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਤ੍ਰਿਨੀਦਾਦ ਅਤੇ ਤੋਬਾਗੋ	Vorlage:Positionskarte Trinidad und Tobago
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਹਿੰਦ ਮਹਾਂਸਾਗਰ	Vorlage:Positionskarte Indischer Ozean
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਪ੍ਰਸ਼ਾਂਤ ਮਹਾਂਸਾਗਰ	Vorlage:Positionskarte Pazifischer Ozean
ਐਂਜਲੀਨਾ ਜੋਲੀ	Angelina Jolie
ਈਲ-ਡ-ਫ਼ਰਾਂਸ	Île-de-France
ਏਡਰੀਆਟਿਕ ਸਮੁੰਦਰ	Adriatisches Meer
ਸੌਂਤਰ	Centre-Val de Loire
ਪਿਕਾਰਡੀ	Picardie
ਅਰਬੀ ਭਾਸ਼ਾ	Arabische Sprache
ਕਾਪਾ ਓਰਾਔਨਿਸ	Saiph
ਆਈਪੌਡ ਟੱਚ	IPod touch
ਸ਼ਾਂਪੇਨ-ਆਰਦਨ	Champagne-Ardenne
ਕਾਰਸਿਕਾ	Korsika
OS X	Mac OS X
ਅਫ਼ਰੀਕਾਂਸ ਭਾਸ਼ਾ	Afrikaans
ਸਾਂਤੀਆਗੋ ਦੇ ਕੋਮਪੋਸਤੇਲਾ	Santiago de Compostela
ਓਬੀਐਦੋ	Oviedo
ਬੀਟਾ	Beta
ਗਾਮਾ	Gamma
ਸਟੈਗੋਸੌਰਸ	Stegosaurus
ਡੈਲਟਾ (ਅੱਖਰ)	Delta
ਐਪਸੀਲੋਨ	Epsilon
ਜ਼ੀਟਾ	Zeta
ਈਟਾ	Eta
ਥੀਟਾ	Theta
ਆਓਟਾ	Iota
ਕਾਪਾ	Kappa
ਨਿਊ (ਅੱਖਰ)	Ny
ਕਸੀ (ਅੱਖਰ)	Xi
ਜ਼ੁਰਿਕ ਝੀਲ	Zürichsee
ਓਮੀਕ੍ਰੋਨ	Omikron
ਰੋ	Rho
ਸਿਗਮਾ	Sigma
ਟਾਓ	Tau (Buchstabe)
ਉਪਸੀਲੋਨ	Ypsilon
ਕਾਈ	Chi
ਸਾਈ (ਅੱਖਰ)	Psi (Buchstabe)
ਈਸਟਰ ਟਾਪੂ	Osterinsel
ਥੋਹਰ	Kakteengewächse
ਲਿਨਕਸ ਕਰਨਲ	Linux (Kernel)
ਪ੍ਰਕਾਸ਼ ਵਿਗਿਆਨ	Optik
ਸਨ ਮਾਈਕ੍ਰੋਸਿਸਟਮਸ	Sun Microsystems
ਘਰੇਲੂ ਚਿੜੀ	Haussperling
ਫ਼ਿਨਲੈਂਡ ਦੀ ਖਾੜੀ	Finnischer Meerbusen
ਫ਼ਰਨੀਚਰ	Möbel
ਮੇਜ਼	Tisch
ਮਕਾਉ	Macau
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਮੋਰਾਕੋ	Vorlage:Positionskarte Marokko
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਅਲਜੀਰੀਆ	Vorlage:Positionskarte Algerien
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਤੁਨੀਸੀਆ	Vorlage:Positionskarte Tunesien
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਲੀਬੀਆ	Vorlage:Positionskarte Libyen
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਮਿਸਰ	Vorlage:Positionskarte Ägypten
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਮਾਲੀ	Vorlage:Positionskarte Mali
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਨਾਈਜਰ	Vorlage:Positionskarte Niger
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਚਾਡ	Vorlage:Positionskarte Tschad
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਸੁਡਾਨ	Vorlage:Positionskarte Sudan
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਦੱਖਣੀ ਸੁਡਾਨ	Vorlage:Positionskarte Südsudan
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਇਰੀਤਰੀਆ	Vorlage:Positionskarte Eritrea
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਇਥੋਪੀਆ	Vorlage:Positionskarte Äthiopien
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਜਿਬੂਤੀ	Vorlage:Positionskarte Dschibuti
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਸੋਮਾਲੀਆ	Vorlage:Positionskarte Somalia
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਕੇਪ ਵਰਡ	Vorlage:Positionskarte Kap Verde
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਸੇਨੇਗਲ	Vorlage:Positionskarte Senegal
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਗਾਂਬੀਆ	Vorlage:Positionskarte Gambia
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਗਿਨੀ-ਬਿਸਾਊ	Vorlage:Positionskarte Guinea-Bissau
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਗਿਨੀ	Vorlage:Positionskarte Guinea
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਸਿਏਰਾ ਲਿਓਨ	Vorlage:Positionskarte Sierra Leone
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਲਾਈਬੇਰੀਆ	Vorlage:Positionskarte Liberia
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਦੰਦ ਖੰਡ ਤਟ	Vorlage:Positionskarte Elfenbeinküste
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਬੁਰਕੀਨਾ ਫ਼ਾਸੋ	Vorlage:Positionskarte Burkina Faso
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਘਾਨਾ	Vorlage:Positionskarte Ghana
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਟੋਗੋ	Vorlage:Positionskarte Togo
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਬੇਨਿਨ	Vorlage:Positionskarte Benin
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਨਾਈਜੀਰੀਆ	Vorlage:Positionskarte Nigeria
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਕੈਮਰੂਨ	Vorlage:Positionskarte Kamerun
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਮੱਧ ਅਫ਼ਰੀਕੀ ਗਣਰਾਜ	Vorlage:Positionskarte Zentralafrikanische Republik
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਭੂ-ਮੱਧ ਰੇਖਾਈ ਗਿਨੀ	Vorlage:Positionskarte Äquatorialguinea
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਗਬਾਨ	Vorlage:Positionskarte Gabun
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਕਾਂਗੋ ਗਣਰਾਜ	Vorlage:Positionskarte Republik Kongo
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਕਾਂਗੋ ਲੋਕਤੰਤਰੀ ਗਣਰਾਜ	Vorlage:Positionskarte Demokratische Republik Kongo
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਯੁਗਾਂਡਾ	Vorlage:Positionskarte Uganda
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਕੀਨੀਆ	Vorlage:Positionskarte Kenia
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਰਵਾਂਡਾ	Vorlage:Positionskarte Ruanda
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਬੁਰੂੰਡੀ	Vorlage:Positionskarte Burundi
ਫਰਮਾ:Location map ਤਨਜ਼ਾਨੀਆ	Vorlage:Positionskarte Tansania
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਮੋਜ਼ੈਂਬੀਕ	Vorlage:Positionskarte Mosambik
ਫਰਮਾ:Location map ਮਲਾਵੀ	Vorlage:Positionskarte Malawi
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਜ਼ਾਂਬੀਆ	Vorlage:Positionskarte Sambia
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਅੰਗੋਲਾ	Vorlage:Positionskarte Angola
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਬੋਤਸਵਾਨਾ	Vorlage:Positionskarte Botswana
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਜ਼ਿੰਬਾਬਵੇ	Vorlage:Positionskarte Simbabwe
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਦੱਖਣੀ ਅਫਰੀਕਾ	Vorlage:Positionskarte Südafrika
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਸਵਾਜ਼ੀਲੈਂਡ	Vorlage:Positionskarte Swasiland
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਕਾਮਾਰੋਸ	Vorlage:Positionskarte Komoren
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਮਾਦਾਗਾਸਕਰ	Vorlage:Positionskarte Madagaskar
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਮਾਰੀਸ਼ਸ	Vorlage:Positionskarte Mauritius
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਸੇਸ਼ੈਲ	Vorlage:Positionskarte Seychellen
ਕੁਰਸੀ	Stuhl (Möbel)
ਅੰਤਰਾਸ਼ਟਰੀ ਮਿਆਰੀਕਰਣ ਸੰਘ	Internationale Organisation für Normung
ਸ਼ੀ ਚਿਨਪਿੰਙ	Xi Jinping
ਜਿਰਾਫ਼	Giraffe
ਕੁਐਂਕਾ	Cuenca (Spanien)
ਪ੍ਰੋਵਾਂਸ-ਆਲਪ-ਅਸਮਾਨੀ ਤਟ	Provence-Alpes-Côte d’Azur
ਸ਼ੈਨਜ਼ੈਨ	Shenzhen
ਸੋਵੀਅਤ ਯੂਨੀਅਨ	Sowjetunion
ਮਦੁਰਈ ਜ਼ਿਲਾ	Madurai (Distrikt)
ਸ਼ਿਵਗੰਗਾ	Sivaganga (Distrikt)
ਤਿਰੂਨੇਲਵੇਲੀ ਜ਼ਿਲਾ	Tirunelveli (Distrikt)
ਅਨੰਤਪੁਰ ਜ਼ਿਲਾ	Anantapur (Distrikt)
ਪੇਪੜੀ (ਭੋਂ ਵਿਗਿਆਨ)	Erdkruste
ਪਿਘਲਣ ਦਰਜਾ	Schmelzpunkt
ਕੈਮਰਾ	Fotoapparat
ਪੂਰਬ ਗੋਦਾਵਰੀ ਜ਼ਿਲਾ	East Godavari
ਹੈਦਰਾਬਾਦ ਜ਼ਿਲ੍ਹਾ	Hyderabad (Distrikt)
ਕਡੱਪਾ ਜ਼ਿਲਾ	YSR (Distrikt)
ਖੰਮਮ ਜ਼ਿਲਾ	Khammam (Distrikt)
ਕਰੀਮਨਗਰ ਜ਼ਿਲਾ	Karimnagar (Distrikt)
ਮਹਬੂਬਨਗਰ ਜ਼ਿਲਾ	Mahbubnagar (Distrikt)
ਕੁਰਨੂਲ ਜ਼ਿਲਾ	Kurnool (Distrikt)
ਕ੍ਰਿਸ਼ਣਾ ਜ਼ਿਲਾ	Krishna (Distrikt)
ਨੇੱਲੋਰ ਜ਼ਿਲਾ	Sri Potti Sriramulu Nellore
